,player_id,full_name,status,team,position
8174,8174,Kevin Harris,Active,NE,RB
3101,3101,Matt Patricia,Inactive,,
5462,5462,Christopher Ezeala,Active,,RB
8869,8869,J.J. Russell,Active,TB,LB
1673,1673,Da'Rick Rogers,Inactive,,WR
12235,12235,Marcus Riley,Inactive,,WR
3350,3350,Cory James,Inactive,,OLB
4593,4593,Brandon Barnes,Active,,TE
7508,7508,Brandon King,Inactive,,LB
2285,2285,James Morris,Inactive,,LB
3726,3726,Peter Mortell,Inactive,,P
5658,5658,Dee Delaney,Active,DAL,CB
12132,12132,Josh Wallace,Active,LAR,DB
5403,5403,Peter Pujals,Active,,QB
7976,7976,Olaijah Griffin,Active,,CB
7026,7026,Steven Gonzalez,Active,,OG
8545,8545,Damion Daniels,Active,,DT
8177,8177,Grant Calcaterra,Active,PHI,TE
7791,7791,Jonathan Marshall,Active,,DT
5819,5819,Vince Manuwai,Inactive,,G
2144,2144,Justin Perillo,Inactive,,TE
5440,5440,Leon Johnson,Active,,G
1456,1456,Tavarres King,Inactive,,WR
11453,11453,Joe Doyle,Active,,P
5293,5293,Jordan Veasy,Active,,WR
11977,11977,Yvandy Rigby,Active,,LB
8125,8125,Calvin Austin,Active,PIT,WR
7746,7746,Austin Trammell,Active,JAX,WR
3329,3329,Trey Caldwell,Inactive,,CB
12056,12056,Jarius Monroe,Active,NYJ,CB
1986,1986,Storm Johnson,Inactive,,RB
2469,2469,Joe Cardona,Active,NE,LS
12105,12105,Nick D'Ambra,Active,,LS
3936,3936,Tom Lally,Inactive,,DE
12089,12089,Julius Wood,Active,TEN,DB
7137,7137,Stantley Thomas-Oliver,Active,DET,CB
3751,3751,Winston Rose,Active,,CB
2976,2976,Reese Dismukes,Inactive,,C
5151,5151,Gerhard de Beer,Active,,OT
1460,1460,Sylvester Williams,Inactive,,DT
7587,7587,Dyami Brown,Active,WAS,WR
7688,7688,Ronnie Perkins,Active,,LB
8011,8011,DJ Daniel,Active,NE,CB
6934,6934,Ben Bredeson,Active,TB,G
7839,7839,Evan McPherson,Inactive,CIN,K
11045,11045,Andrew Vorhees,Active,BAL,OL
2198,2198,Brian Dixon,Inactive,,CB
10929,10929,Drew Sanders,Active,DEN,LB
12410,12410,John Jackson,Active,CHI,WR
2038,2038,Jake Murphy,Inactive,,TE
11897,11897,Jermaine Jackson,Active,NO,WR
8095,8095,Graham Adomitis,Active,,TE
8659,8659,Nate Landman,Active,ATL,LB
11382,11382,Dontay Demus,Active,,WR
4589,4589,Shakir Soto,Active,,DE
4282,4282,Corey Levin,Active,TEN,G
7800,7800,Deonte Brown,Inactive,,G
4530,4530,Jonathan McLaughlin,Active,,OT
926,926,Anthony Walters,Inactive,,FS
102,102,Josh Brown,Inactive,,K
7662,7662,Richie Grant,Active,ATL,DB
4794,4794,Tommy Armstrong Jr.,Inactive,,QB
3293,3293,Rashard Robinson,Inactive,,CB
824,824,Jah Reid,Inactive,,G
2452,2452,Jay Ajayi,Injured Reserve,,RB
1888,1888,Curtis Feigt,Inactive,,OT
2907,2907,Ben Edwards,Inactive,,WR
1211,1211,Rhett Ellison,Injured Reserve,,TE
137,137,Curtis Lofton,Inactive,,LB
2743,2743,Duplicate Player,Inactive,,LB
8117,8117,Jalen Tolbert,Active,DAL,WR
5177,5177,Aaron Davis,Active,,SS
11746,11746,Giovanni Manu,Active,DET,OL
10921,10921,Yaya Diaby,Active,TB,DL
11657,11657,Tyler Guyton,Active,DAL,OL
7498,7498,Rex Sunahara,Active,CLE,LS
11497,11497,Tautala Pesefea,Inactive,,DL
7483,7483,Farrod Green,Active,,TE
1884,1884,Russell Bodine,Inactive,,C
6660,6660,Jonathan Bonner,Active,,DE
4781,4781,Malik Golden,Active,,SS
2533,2533,Dezmin Lewis,Inactive,,WR
7413,7413,John Molchon,Active,,G
4956,4956,Nick Dooley,Active,,LS
2897,2897,Cameron Stingily,Inactive,,G
2601,2601,Andre Davis,Inactive,,WR
6797,6797,Justin Herbert,Active,LAC,QB
8091,8091,J.T. Jones,Active,PIT,DE
353,353,Kevin Huber,Active,,P
6849,6849,Denzel Mims,Active,,WR
12438,12438,Alex Hale,Active,GB,K
1969,1969,Dewey McDonald,Inactive,,LB
3774,3774,Jason Vander Laan,Inactive,,TE
4258,4258,Conor McDermott,Inactive,LAR,OL
1787,1787,Phillip Supernaw,Inactive,,TE
2912,2912,Joshua Stangby,Inactive,,WR
5884,5884,Kelvin Harmon,Active,DAL,WR
4120,4120,Obi Melifonwu,Active,,DB
5781,5781,Malik Turner,Active,,WR
12349,12349,Daymond Williams,Active,,DT
3099,3099,Dirk Koetter,Inactive,,
12014,12014,Willie Drew,Active,,CB
2183,2183,Bene' Benwikere,Inactive,,CB
11262,11262,Damien Caffrey,Active,,TE
5896,5896,Tre Lamar,Inactive,,ILB
6801,6801,Tee Higgins,Active,CIN,WR
2516,2516,Cody Wichmann,Inactive,,G
11542,11542,LaColby Tucker,Active,,OL
11462,11462,Jaydon Grant,Active,,DB
4669,4669,Andre Patton,Active,,WR
6422,6422,Ricky Walker,Inactive,,DL
1555,1555,Kenny Stills,Active,,WR
6262,6262,Jeremiah Harris,Inactive,,DE
5081,5081,Genard Avery,Active,,LB
12149,12149,Gavin Hardison,Active,,QB
12436,12436,Jamie Sheriff,Active,SEA,LB
1996,1996,D.J. Tialavea,Inactive,,T
4709,4709,Steven Moore,Active,,OT
10859,10859,Sam LaPorta,Active,DET,TE
6695,6695,Alex Brown,Active,,CB
11567,11567,Jordan Travis,Active,NYJ,QB
2473,2473,Tye Smith,Active,,CB
205,205,Vince Wilfork,Inactive,,NT
2799,2799,Mylan Hicks,Inactive,,CB
990,990,Kris Durham,Inactive,,WR
8839,8839,Luke Masterson,Inactive,LV,LB
1366,1366,Duron Harmon,Active,,DB
2980,2980,Eli Rogers,Inactive,,WR
8660,8660,Leroy Watson,Active,MIN,TE
372,372,James Casey,Inactive,,FB
6506,6506,Trayone Gray,Active,,RB
10894,10894,DJ Turner,Inactive,CIN,DB
1465,1465,Nico Johnson,Inactive,,LB
8699,8699,Cyrus Holder,Active,,WR
2367,2367,Quinten Rollins,Inactive,,CB
2668,2668,Xavier Williams,Active,,DT
5340,5340,Andre Smith,Active,,LB
812,812,Lee Smith,Active,ATL,TE
2696,2696,Kurtis Drummond,Inactive,,SS
4764,4764,Marty Hurney,Inactive,,
5360,5360,Marcus Allen,Inactive,,LB
5609,5609,Stephen Baggett,Active,,TE
11753,11753,Nehemiah Pritchett,Active,SEA,CB
4170,4170,Samson Ebukam,Inactive,IND,DE
8921,8921,Maurice Alexander,Active,DET,WR
8815,8815,Cedric Boswell,Active,,DB
11660,11660,Jordan Morgan,Inactive,GB,OL
2986,2986,Greg Mancz,Active,,OL
5540,5540,Jacob Alsadek,Active,,G
1755,1755,Keavon Milton,Inactive,,TE
517,517,Kyle Love,Injured Reserve,,NT
6661,6661,Joseph Parker,Active,,WR
2534,2534,Kenny Hilliard,Inactive,,RB
11633,11633,Jamari Thrash,Active,CLE,WR
12137,12137,Charles Woods,Active,LAR,CB
12282,12282,C.J. Ravenell,Active,BAL,DL
1094,1094,Mike Martin,Inactive,,DT
8628,8628,Jontre Kirklin,Active,,WR
7674,7674,Pat Jones,Active,MIN,DE
6355,6355,Micah Abernathy,Inactive,ATL,FS
4250,4250,Sam Rogers,Active,,FB
6774,6774,Jack Easterby,Inactive,,
7359,7359,Nakia Griffin-Stewart,Active,,TE
2804,2804,Andrew Turzilli,Injured Reserve,,WR
6712,6712,Marcus Simms,Inactive,,WR
11487,11487,Steven Gilmore,Active,,CB
12246,12246,Mike Rigerman,Active,,TE
4860,4860,Jon Toth,Active,,C
2468,2468,Bradley Pinion,Active,ATL,P
11048,11048,Cooper Hodges,Inactive,JAX,OL
6629,6629,Brian Burt,Active,,WR
6367,6367,Roderick Young,Active,,DT
3433,3433,Alex Erickson,Active,NE,WR
8395,8395,Dane Belton,Active,NYG,DB
3408,3408,Oni Omoile,Active,,G
1301,1301,Kyle Nelson,Active,,LS
1098,1098,Brandon Brooks,Inactive,PHI,G
76,76,Jason Hatcher,Inactive,,DE
2264,2264,Keith Reaser,Inactive,,CB
8541,8541,Michael Griffin,Active,,DB
7929,7929,Jake Burton,Active,,G
1487,1487,Joseph Randle,Inactive,,RB
553,553,Jacques McClendon,Inactive,,G
4088,4088,Quincy Wilson,Active,,CB
3659,3659,Anthony Lanier,Inactive,,DE
8638,8638,Grayson Gunter,Active,,TE
2287,2287,Adrian Phillips,Active,,DB
11078,11078,Calvin Avery,Active,,DT
1802,1802,Ed Reynolds,Injured Reserve,,FS
7212,7212,Spencer Nigh,Active,,FB
4111,4111,D'Onta Foreman,Active,CLE,RB
113,113,Jahri Evans,Inactive,,G
6386,6386,Alex Bachman,Active,LV,WR
12259,12259,Taulia Tagovailoa,Active,,QB
7384,7384,Jaquarius Landrews,Inactive,,DB
1167,1167,Richard Crawford,Inactive,,CB
2511,2511,Christian Ringo,Active,,DT
1739,1739,Chase Ford,Inactive,,TE
11823,11823,C.J. Hanson,Active,KC,OG
8268,8268,Lewis Cine,Active,BUF,DB
11294,11294,Caleb Sampson,Active,,DT
10985,10985,Jordan Howden,Active,NO,DB
2050,2050,Branden Oliver,Inactive,,RB
7948,7948,JaQuan Bailey,Active,,DE
1705,1705,Micanor Regis,Inactive,,DT
5946,5946,Jamel Dean,Active,TB,CB
2535,2535,Mark Nzeocha,Active,,LB
11703,11703,Jalyx Hunt,Active,PHI,DE
11403,11403,Kaieem Caesar,Active,,DT
7511,7511,Dwight Bentley,Inactive,,CB
11706,11706,DeWayne Carter,Active,BUF,DT
11524,11524,Izaiah Gathings,Active,,TE
7371,7371,Jordan Steckler,Active,,OL
2785,2785,Gus Johnson,Active,,RB
3158,3158,Shawn Oakman,Inactive,,
8547,8547,Kurt Hinish,Active,HOU,DT
2999,2999,Rick Lovato,Active,PHI,LS
4443,4443,Pharaoh Brown,Active,SEA,TE
6150,6150,Max Scharping,Active,PIT,OL
7183,7183,Austin Edwards,Active,,DE
11237,11237,Jacob Saylors,Active,,RB
6255,6255,Bradford Lemmons,Active,,CB
4005,4005,Rick Dennison,Inactive,,
1507,1507,Jon Bostic,Inactive,,LB
7078,7078,Tony Brown,Active,,WR
11973,11973,Gabe Jeudy-Lally,Active,TEN,CB
1037,1037,Dont'a Hightower,Active,,LB
6448,6448,Darrin Hall,Active,,RB
1570,1570,T.J. McDonald,Inactive,,SS
4081,4081,Budda Baker,Active,ARI,DB
7836,7836,Tony Fields,Active,LAR,LB
7875,7875,Teton Saltes,Active,,OL
2399,2399,Ty Montgomery,Active,,RB
3598,3598,Luke Rhodes,Active,IND,LS
8414,8414,Britain Covey,Inactive,PHI,WR
8417,8417,Player Invalid,Inactive,,RB
2398,2398,Henry Anderson,Active,,DE
11738,11738,Decamerion Richardson,Active,LV,CB
8523,8523,Nick Muse,Active,MIN,TE
3719,3719,Jacob Flores,Active,,C
5673,5673,Davin Bellamy,Active,,LB
11957,11957,Sam Schnee,Active,,WR
5775,5775,Jared Murphy,Active,,WR
6621,6621,John Baron,Active,,K
5539,5539,Derrick Willies,Inactive,,WR
8362,8362,Leo Chenal,Active,KC,LB
4460,4460,Cole Hikutini,Inactive,,TE
6404,6404,Boogie Roberts,Inactive,,DT
1942,1942,Lonnie Ballentine,Injured Reserve,,FS
4695,4695,Kevin Maurice,Active,,DT
10949,10949,Chamarri Conner,Active,KC,DB
9501,9501,DeMario Douglas,Active,NE,WR
7539,7539,Gerrid Doaks,Active,,RB
3035,3035,De'Ondre Wesley,Inactive,,T
6902,6902,Jalen Elliott,Active,,DB
7644,7644,Creed Humphrey,Active,KC,OL
8180,8180,Jalen Nailor,Active,MIN,WR
5018,5018,Will Hernandez,Inactive,ARI,G
1383,1383,Brandon Williams,Active,,DT
7725,7725,Drew Dalman,Active,ATL,OL
5388,5388,Danny Johnson,Active,,CB
12428,12428,Ulumoo Ale,Active,,DT
12292,12292,Aidan Hemphill,Active,,OL
4694,4694,Jarrod Harper,Active,,SS
116,116,Ryan Clady,Inactive,,OT
3861,3861,Kieren Duncan,Inactive,,WR
997,997,Malcolm Smith,Active,,LB
8499,8499,Justin Shaffer,Inactive,,OL
5256,5256,DeAndre Goolsby,Inactive,,TE
4994,4994,Kalen Ballage,Active,,RB
1737,1737,Case Keenum,Inactive,HOU,QB
5443,5443,Jeff Holland,Inactive,,LB
643,643,Earl Thomas,Active,,FS
6469,6469,Davis Koppenhaver,Active,,TE
7824,7824,Keith Taylor,Active,KC,CB
3993,3993,Pep Hamilton,Inactive,,
8324,8324,Brandon Smith,Active,LV,LB
3722,3722,Don Jackson,Inactive,,RB
11929,11929,Bo Richter,Active,MIN,DE
3172,3172,DeForest Buckner,Active,IND,DT
11803,11803,Dylan McMahon,Active,LAR,OL
7624,7624,Carson Williams,Inactive,,TE
1515,1515,Brandon Hepburn,Inactive,,ILB
2736,2736,Nordly Capi,Inactive,,DE
5194,5194,Matt Flanagan,Inactive,,TE
3135,3135,Todd Wash,Inactive,,
4567,4567,Channing Stribling,Active,,CB
4193,4193,Jordan Morgan,Active,,G
1822,1822,Ja'Wuan James,Inactive,,OT
11150,11150,Quindell Johnson,Active,LAR,DB
7837,7837,Caden Sterns,Active,,DB
6247,6247,Jason Moore,Active,,WR
674,674,Quentin Groves,Inactive,,OLB
2292,2292,Chris Matthews,Injured Reserve,,WR
11495,11495,Bryan Thompson,Inactive,,WR
80,80,Ed Reed,Inactive,,FS
6417,6417,William Sweet,Active,LV,OL
2051,2051,Tenny Palepoi,Inactive,,DT
7484,7484,Brandon Wellington,Active,,LB
6653,6653,Israel Helms,Active,,OT
10961,10961,Blake Freeland,Active,IND,OL
7304,7304,Rodney Clemons,Active,,DB
7425,7425,Patrick Carr,Active,,RB
7840,7840,Ta'Quon Graham,Inactive,ATL,DT
2963,2963,Matt Darr,Inactive,,P
7854,7854,Miller Forristall,Active,,TE
3085,3085,Ryan Grigson,Inactive,,
1921,1921,Daniel McCullers,Inactive,,DT
3825,3825,Iosia Iosia,Active,,DE
4437,4437,Connor Harris,Active,,FB
548,548,Jon Weeks,Active,HOU,LS
2277,2277,Kevin Pierre-Louis,Inactive,,LB
7566,7566,Player Invalid,Inactive,,WR
3259,3259,Graham Glasgow,Active,DET,G
1871,1871,Tramain Jacobs,Injured Reserve,,DB
7636,7636,Alex Leatherwood,Active,,T
5253,5253,Jordan Franks,Inactive,,TE
11314,11314,Levi Bell,Active,,DT
7806,7806,Hamsah Nasirildeen,Inactive,,LB
4826,4826,Kendall Pace,Active,,OT
9486,9486,Dontayvion Wicks,Active,GB,WR
7122,7122,Broderick Washington,Active,BAL,DT
1346,1346,Marquise Goodwin,Active,,WR
3740,3740,Tre Jones,Inactive,,CB
532,532,Shawn Lauvao,Inactive,,G
2949,2949,Synjyn Days,Inactive,,RB
12286,12286,Eddie Heckard,Active,,CB
200,200,Vernon Davis,Injured Reserve,,TE
2420,2420,Ibraheim Campbell,Active,,DB
4952,4952,Tom Benson,Inactive,,
8650,8650,Lujuan Winningham,Active,,WR
2774,2774,Shakim Phillips,Inactive,,WR
6584,6584,Deyon Sizer,Active,,DT
1890,1890,Dan France,Inactive,,OT
4881,4881,Lamar Jackson,Active,BAL,QB
10937,10937,Jake Moody,Active,SF,K
12112,12112,Camden Lewis,Active,,K
599,599,Mike Neal,Inactive,,LB
6921,6921,Joshua Uche,Active,KC,LB
301,301,Marshal Yanda,Injured Reserve,,G
1344,1344,Earl Wolff,Inactive,,SS
7029,7029,David Woodward,Inactive,,LB
8712,8712,William Dunkle,Active,,OL
10870,10870,Deneric Prince,Active,MIA,RB
8244,8244,Player Invalid,Inactive,,RB
3185,3185,Taylor Decker,Active,DET,T
358,358,Andre Smith,Active,,T
2046,2046,Chris Davis,Inactive,,CB
2708,2708,Junior Sylvestre,Active,,ILB
12298,12298,Kalon Gervin,Active,,CB
3267,3267,Parker Ehinger,Active,,G
12124,12124,Isaiah Johnson,Active,MIA,DB
7860,7860,Osirus Mitchell,Active,,WR
4954,4954,Colby Wadman,Active,,P
11618,11618,Jalen McMillan,Active,TB,WR
8392,8392,Nick Cross,Active,IND,DB
6560,6560,Koda Martin,Inactive,,OL
30,30,D'Brickashaw Ferguson,Inactive,,T
7446,7446,Tucker McCann,Active,,K
7844,7844,Sam Kamara,Active,CLE,LB
3754,3754,Akil Blount,Inactive,,OLB
49,49,Robbie Gould,Active,,K
167,167,Tom Brady,Active,,QB
681,681,Nick Sundberg,Active,,LS
4219,4219,Jeremy McNichols,Active,WAS,RB
4135,4135,Trey Hendrickson,Active,CIN,DE
5146,5146,Matt Gono,Active,,OT
3997,3997,Leslie Frazier,Inactive,,
6093,6093,Jake Bailey,Active,MIA,P
2207,2207,Ronald Powell,Inactive,,OLB
4136,4136,Rasul Douglas,Active,BUF,CB
11878,11878,Will Putnam,Active,LV,C
2371,2371,Jeremiah Poutasi,Active,LV,OL
4483,4483,Josh Letuligasenoa,Active,,LB
8526,8526,Cameron Goode,Active,MIA,LB
3590,3590,Adam Redmond,Active,BAL,C
189,189,Brandon Flowers,Inactive,,CB
10983,10983,Sean Clifford,Active,GB,QB
1183,1183,Brad Nortman,Inactive,,P
1072,1072,Devon Still,Injured Reserve,,DE
7377,7377,Kyle Murphy,Active,NYG,OL
2284,2284,Fred Williams,Inactive,,WR
1413,1413,Markus Wheaton,Inactive,,WR
3671,3671,Jake Reed,Inactive,,C
4974,4974,Terrell Edmunds,Active,,DB
3555,3555,Canaan Severin,Active,,WR
7272,7272,Dylan Stapleton,Inactive,,TE
6684,6684,LaDarius Wiley,Active,,DB
993,993,Byron Maxwell,Injured Reserve,,CB
8692,8692,Shamarious Gilmore,Active,,G
6775,6775,Romeo Crennel,Inactive,,
2103,2103,Cody Booth,Inactive,,OT
4228,4228,Jordan Evans,Inactive,CIN,LB
8486,8486,Matt Araiza,Active,KC,P
2829,2829,Al-Hajj Shabazz,Inactive,,CB
4579,4579,Josh Banderas,Active,DEN,OLB
2133,2133,Davante Adams,Active,NYJ,WR
96,96,Aaron Rodgers,Active,NYJ,QB
7825,7825,Shawn Davis,Inactive,,DB
5872,5872,Deebo Samuel,Active,SF,WR
476,476,Rashad Johnson,Inactive,,FS
8820,8820,Troy Hairston,Active,HOU,RB
6492,6492,Terry Wright,Active,,WR
4042,4042,Joe Williams,Active,,RB
12408,12408,Michael Hiers,Active,,QB
1470,1470,David Bass,Inactive,,LB
2137,2137,John Fullington,Inactive,,G
7037,7037,Michael Pinckney,Inactive,,LB
7952,7952,Elijah Sullivan,Active,,LB
7841,7841,Jamien Sherwood,Active,NYJ,LB
6116,6116,John Cominsky,Inactive,DET,DE
7928,7928,Brett Heggie,Active,,C
8344,8344,Jonathan Ford,Active,CHI,DL
7285,7285,Donald Rutledge,Active,ARI,LB
3527,3527,Kevin Peterson,Active,ARI,CB
759,759,Chris Scott,Inactive,,G
3854,3854,Sam Brown,Active,,CB
4420,4420,Cody Hollister,Active,,WR
9480,9480,Brenton Strange,Active,JAX,TE
652,652,Dwight Lowery,Inactive,,FS
6758,6758,Mike Lafleur,Inactive,,
2006,2006,Matt Paradis,Active,,C
2590,2590,Yannik Cudjoe-Virgil,Inactive,,LB
3530,3530,Dominique Alexander,Inactive,,OLB
8536,8536,Caleb Shudak,Active,,K
8271,8271,Derion Kendrick,Inactive,LAR,DB
5355,5355,Nick Sharga,Active,,FB
3567,3567,Theiren Cockran,Inactive,,DT
6253,6253,Elijah Zeise,Active,,LB
8471,8471,Marcus McKethan,Active,,OL
3108,3108,Travell Dixon,Inactive,,CB
8198,8198,Charleston Rambo,Inactive,,WR
2090,2090,Ted Bolser,Inactive,,TE
8274,8274,LaBryan Ray,Active,CAR,DL
3326,3326,Cole Toner,Active,,OL
827,827,Tyrod Taylor,Active,NYJ,QB
6650,6650,Chase McLaughlin,Active,TB,K
6352,6352,Duplicate Player,Inactive,LAR,RB
5478,5478,Andrew Motuapuaka,Active,,ILB
4047,4047,Jacob Lindsey,Active,,OLB
961,961,Adrian Clayborn,Active,,DE
3814,3814,Ishaq Williams,Inactive,,DE
2822,2822,Adam Humphries,Active,,WR
2136,2136,Duplicate Player,Inactive,,OLB
6985,6985,Dezmon Patmon,Active,,WR
593,593,Jason Fox,Inactive,,T
6107,6107,Emmanuel Butler,Inactive,,WR
2787,2787,David Porter,Inactive,,WR
3972,3972,Todd Bowles,Inactive,,
4892,4892,Baker Mayfield,Active,TB,QB
4532,4532,Sojourn Shelton,Inactive,,CB
3227,3227,T.J. Green,Active,HOU,DB
7255,7255,Garrett Marino,Active,,DE
1198,1198,Matt Conrath,Inactive,,DT
4137,4137,James Conner,Inactive,ARI,RB
1116,1116,Andre Branch,Inactive,,LB
6051,6051,Darryl Johnson,Inactive,,DE
1443,1443,Johnathan Cyprien,Active,JAX,SS
766,766,Justin Drescher,Inactive,,LS
4688,4688,Najee Murray,Active,,CB
6716,6716,Olive Sagapolu,Active,,DT
11898,11898,Matthew Hayball,Active,NO,P
12277,12277,John Matocha,Active,,QB
3494,3494,Jason Fanaika,Inactive,,OLB
5608,5608,Devonte Boyd,Active,,WR
1930,1930,Marqueston Huff,Inactive,,FS
6538,6538,Dewayne Hendrix,Active,,DE
3636,3636,Sadat Sulleyman,Inactive,,DE
10862,10862,Dorian Thompson-Robinson,Active,CLE,QB
2415,2415,T.J. Clemmings,Active,,T
10895,10895,O'Cyrus Torrence,Active,BUF,OL
5763,5763,Bentley Spain,Active,,OT
4672,4672,Brad Watson,Active,,CB
1543,1543,Stansly Maponga,Inactive,,DE
1917,1917,Ethan Hemer,Inactive,,DE
7350,7350,Levonta Taylor,Active,,CB
6875,6875,John Simpson,Active,NYJ,G
3640,3640,Soma Vainuku,Active,,RB
4278,4278,D.J. Jones,Active,DEN,DT
3943,3943,Wade Hansen,Inactive,,OT
8145,8145,Jeremy Ruckert,Active,NYJ,TE
12068,12068,Mason Pline,Active,SF,TE
2506,2506,Josh Robinson,Inactive,,RB
5818,5818,Freddie Kitchens,Inactive,,
4696,4696,Trey Edmunds,Active,,RB
8678,8678,Andrew Rupcich,Inactive,TEN,OT
11961,11961,Emory Jones,Active,ATL,QB
8203,8203,Jeremiah Hall,Active,,TE
741,741,Breno Giacomini,Inactive,,T
6911,6911,Brandon Jones,Active,DEN,DB
6749,6749,Jordan Holland,Active,,DB
3829,3829,Ryan Langford,Active,,ILB
2241,2241,Glenn Carson,Inactive,,ILB
11261,11261,Andre Szmyt,Active,,K
3831,3831,Zach Sterup,Inactive,,OT
3010,3010,Cole Manhart,Inactive,,G
2837,2837,Travis Harvey,Inactive,,WR
5104,5104,Scott Quessenberry,Active,HOU,OL
4523,4523,Lucas Crowley,Active,,C
8691,8691,Vi Jones,Active,ARI,LB
4232,4232,Matthew Dayes,Inactive,,RB
8893,8893,Nick Sciba,Active,,K
1819,1819,Orleans Darkwa,Inactive,,RB
59,59,Mason Crosby,Active,,K
7106,7106,Lawrence Cager,Active,,TE
775,775,Stephen Hauschka,Injured Reserve,,K
1050,1050,Marcus Thigpen,Inactive,,WR
5578,5578,Arrion Springs,Active,,DB
11669,11669,Laiatu Latu,Active,IND,DL
2889,2889,Jordan Dewalt-Ondijo,Inactive,,OLB
4559,4559,Ladell Fleming,Active,,LB
2554,2554,Denzelle Good,Active,,G
12191,12191,Trent Pennix,Active,,TE
5997,5997,Jazz Ferguson,Active,,WR
7063,7063,Shea Patterson,Active,,QB
11443,11443,Alex Palczewski,Active,DEN,T
5529,5529,Desmond Harrison,Inactive,,OT
1678,1678,Uzoma Nwachukwu,Active,,WR
6537,6537,Ryan Anderson,Active,,G
3406,3406,Joe Walker,Active,,LB
1240,1240,Jonathan Massaquoi,Inactive,,OLB
931,931,Brandian Ross,Inactive,,SS
7193,7193,Sean Pollard,Inactive,,C
8295,8295,Zach Carter,Active,LV,DL
4511,4511,LaTroy Lewis,Inactive,,OLB
7766,7766,Matt Farniok,Active,,G
11951,11951,Beau Brade,Active,BAL,DB
1378,1378,Ryan Jensen,Inactive,,C
11833,11833,Nick Gargiulo,Active,DEN,OL
928,928,Randall Cobb,Active,,WR
8359,8359,Marcus Jones,Inactive,NE,DB
2706,2706,Terry Williams,Inactive,,NT
379,379,Fili Moala,Inactive,,DT
1046,1046,Rishard Matthews,Injured Reserve,,WR
540,540,Alterraun Verner,Inactive,,CB
12052,12052,Shyheim Battle,Active,,CB
11693,11693,Max Melton,Active,ARI,DB
5347,5347,Nyheim Hines,Inactive,CLE,RB
4383,4383,Adam Pankey,Active,,T
11243,11243,David Agoha,Active,LV,DL
7010,7010,Calvin Throckmorton,Active,DEN,OL
4456,4456,K.D. Cannon,Active,,WR
4493,4493,Damien Mama,Inactive,,G
11181,11181,Spencer Waege,Active,,DL
7718,7718,Tyler Shelvin,Active,,DT
7317,7317,Jared Rice,Active,,TE
821,821,Josh Bynes,Active,,LB
9506,9506,Sean Tucker,Active,TB,RB
7607,7607,Michael Carter,Active,ARI,RB
5642,5642,Trayvon Henderson,Active,,DB
8167,8167,Christian Watson,Active,GB,WR
7253,7253,Ron'Dell Carter,Active,,LB
3616,3616,Mitchell Loewen,Active,,DE
11112,11112,Anthony Johnson,Active,,DB
7780,7780,Tay Gowan,Active,,CB
8211,8211,Tyrion Davis-Price,Active,PHI,RB
5777,5777,Malachi Jones,Active,,WR
8517,8517,Rodney Thomas,Active,IND,LB
5798,5798,Darren Carrington,Inactive,,WR
1241,1241,Winston Guy,Inactive,,SS
2338,2338,Landon Collins,Active,,DB
3456,3456,Joel Stave,Injured Reserve,,QB
12274,12274,Paul Moala,Active,,LB
2701,2701,AJ Cruz,Inactive,,WR
8388,8388,Troy Andersen,Inactive,ATL,LB
5432,5432,Cam Sims,Active,,WR
11509,11509,Durrell Johnson,Active,,DE
7599,7599,Jermar Jefferson,Active,DET,RB
2346,2346,Devin Funchess,Active,,TE
2703,2703,Ezell Ruffin,Inactive,,WR
6836,6836,A.J. Terrell,Active,ATL,CB
7113,7113,Alex Highsmith,Active,PIT,LB
7646,7646,Boogie Basham,Active,NYG,DE
55,55,Visanthe Shiancoe,Inactive,,TE
3505,3505,Dom Williams,Active,,WR
5223,5223,Caleb Scott,Active,TEN,WR
3405,3405,Scooby Wright,Inactive,,ILB
642,642,Golden Tate,Active,,WR
229,229,Phil Dawson,Injured Reserve,,K
9999,9999,Will Levis,Active,TEN,QB
3968,3968,Norv Turner,Inactive,,
7997,7997,Devery Hamilton,Active,,T
7480,7480,Adrian Magee,Active,,OL
12378,12378,Rondell Bothroyd,Active,,DT
6475,6475,Delvon Randall,Inactive,,SS
12034,12034,David Satkowski,Active,,OL
11205,11205,Christian Morgan,Active,,DB
564,564,Dexter McCluster,Inactive,,RB
3885,3885,James Ross,Inactive,,ILB
6420,6420,Jon'Vea Johnson,Active,,WR
968,968,Greg Salas,Injured Reserve,,WR
11318,11318,Isaiah Moore,Active,,LB
2485,2485,Kaelin Clay,Inactive,,WR
1145,1145,Morris Claiborne,Active,,CB
283,283,Jon Beason,Inactive,,LB
3449,3449,Will Monday,Active,,P
6373,6373,A.J. Richardson,Active,,WR
4614,4614,Riley McCarron,Inactive,,WR
2414,2414,Clayton Geathers,Active,,DB
7652,7652,Sam Cosmi,Active,WAS,OL
8256,8256,Player Invalid,Inactive,,TE
3384,3384,Demarcus Ayers,Inactive,,WR
4173,4173,Jaleel Johnson,Active,,DT
3881,3881,Mariel Cooper,Active,,CB
7990,7990,Garrett Groshek,Active,,RB
1612,1612,Tyler Bray,Inactive,,QB
7279,7279,DeMichael Harris,Active,,WR
6186,6186,Armon Watts,Active,NYG,DT
5947,5947,Jakobi Meyers,Active,LV,WR
486,486,Desmond Bryant,Inactive,,DE
11529,11529,Ed Lee,Active,,WR
